_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
65c5a13d4a1f8f32d7622b36,,56.19,92.36,61.19,69.32,281;13;1;0,time,60,-1,2,60.01,0,7.25,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450685000
65c5a08a4a1f8f32d762256c,true,59.79,97.47,61.79,72.3,299;1;0;0,time,60,-1,2,60.01,0,13.51,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450506000
65c5a0334a1f8f32d7622296,,53.2,92.05,56,68.6,266;2;0;0,time,60,-1,0,60.01,0,0,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450419000
65c59ff24a1f8f32d762207f,,55.4,93.85,57.4,69.75,277;2;0;0,time,60,-1,5,60,0,35.69,false,false,english_10k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450354000
65c59f824a1f8f32d7621ce2,,49.41,94.29,49.41,66.3,337;0;0;0,custom,custom,-1,0,81.85,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450242000
65c59f1b4a1f8f32d7621987,,59.39,94.67,59.39,67.7,297;0;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450139000
65c59edb4a1f8f32d7621766,,48.71,87.46,50.95,56.74,260;0;0;3,custom,custom,-1,0,64.06,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707450075000
65c59e894a1f8f32d762149d,,61.99,96.43,64.59,69.04,310;1;0;2,time,60,-1,2,60,1,14.37,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707449993000
65c55ead4a1f8f32d76035df,,66.79,95.24,68.19,74.07,334;1;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707433645000
65c55e624a1f8f32d76033c0,,64.39,94.32,67.59,72.26,322;4;0;2,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707433570000
65c55e124a1f8f32d760317b,,63.4,95.54,63.4,72.11,317;0;0;0,time,60,-1,2,60,0,8.88,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707433490000
65c55d6a4a1f8f32d7602cba,,61.59,92.13,65.99,67.46,308;2;0;2,time,60,-1,5,60.01,0,43.76,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707433322000
65c55cdd4a1f8f32d760286b,,60.6,94.33,63,69.45,303;1;1;0,time,60,-1,2,60,0,20.17,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707433181000
65c55c5b4a1f8f32d7602498,,67.59,96.88,67.59,72.26,338;0;0;0,time,60,-1,11,60,0,24.2,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707433051000
65c55b264a1f8f32d7601ae9,true,67.59,96.87,67.59,73.74,338;0;0;0,time,60,-1,1,60.01,0,6.87,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707432742000
65c55aab4a1f8f32d7601734,true,67.43,96.74,67.43,75.58,174;0;0;0,custom,custom,-1,0,30.96,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707432619000
65c55a684a1f8f32d76014e9,true,66.4,97.94,66.4,76.29,332;0;0;0,time,60,-1,4,60,0,32.86,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707432552000
65c55a014a1f8f32d7601176,,60.8,95.34,60.8,69.02,304;0;0;0,time,60,-1,3,60,0,9.95,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707432449000
65c5593c4a1f8f32d7600ad2,true,63.8,97.28,63.8,71.25,319;0;0;0,time,60,-1,3,60,0,6.82,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707432252000
65c538094a1f8f32d75eba38,,72.6,96.83,72.6,74.19,363;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707423753000
65c28864f6ceb016454b7205,false,68.2,93.82,70.4,70.15,341;0;3;1,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247716000
65c28821f6ceb016454b6e1b,false,65.99,94.07,65.99,66.43,330;0;0;0,time,60,-1,5,60,0,29.02,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247649000
65c287aff6ceb016454b67ac,false,55.62,92.23,55.62,67.93,575;0;0;0,custom,custom,-1,0,124.05,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247535000
65c2872cf6ceb016454b5fc0,false,59.39,92.28,59.39,69.91,297;0;0;0,time,60,-1,5,60.01,0,21.03,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247403000
65c286c1f6ceb016454b59a4,false,50.64,91.84,50.64,66.07,479;0;0;0,custom,custom,-1,0,113.52,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247297000
65c2864bf6ceb016454b5361,false,57.19,94.19,57.19,68.37,286;0;0;0,time,60,-1,2,60.01,0,9.53,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247179000
65c285f2f6ceb016454b4e99,false,59.07,93.35,59.07,70.41,448;0;0;0,custom,custom,-1,0,91.02,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707247090000
65c28591f6ceb016454b491a,false,61.79,95.2,63.79,76.41,309;2;0;1,time,60,-1,0,60.01,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707246993000
65c2854ef6ceb016454b4568,false,49.91,90.56,49.91,59.87,254;0;0;0,custom,custom,-1,0,61.07,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707246926000
65c28507f6ceb016454b4172,true,62.8,96.62,62.8,70.18,314;0;0;0,time,60,-1,0,60,0,0,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707246855000
65c146c097665dc8e572d744,,58.8,93.81,60.4,70.03,294;1;0;0,time,60,-1,8,60,0,24.37,false,false,english_5k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707165376000
65c1465197665dc8e572d244,,60,94.12,60,71.01,300;0;0;0,time,60,-1,7,60,0,27.57,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707165265000
65c1087497665dc8e56f39dd,true,70.4,96.73,70.8,75.19,352;1;0;0,time,60,-1,1,60,0,1.52,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707149428000
65c1082397665dc8e56f34b3,,62,94.15,65.4,67.77,310;6;0;0,time,60,-1,5,60,0,11.32,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1707149347000
65bd624597665dc8e5513c91,,63.6,95.29,65,68.16,318;1;0;0,time,60,-1,5,60,0,30.56,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706910277000
65bd432297665dc8e5500ea2,,59.19,91.72,60.39,67.89,296;5;0;1,time,60,-1,3,60.01,0,41.1,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706902306000
65bd42b197665dc8e5500897,,59.2,93.7,59.2,63.01,353;0;0;0,custom,custom,-1,0,71.56,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706902193000
65bd422797665dc8e5500143,,61.6,92.82,65.6,67.17,308;4;0;0,time,60,-1,3,60,0,18.8,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706902055000
65bd41a297665dc8e54ffa7b,true,71.71,96.64,72.99,72.11,282;1;0;0,custom,custom,-1,0,47.19,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706901922000
65bd411797665dc8e54ff35d,,67.39,96.88,68.59,76.97,337;1;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706901783000
65bd40d497665dc8e54ff028,true,71.56,97.31,73.25,75.99,211;1;0;0,custom,custom,-1,0,35.38,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706901716000
65bd406897665dc8e54feae7,,68.59,94.57,71.19,75.01,343;5;1;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706901608000
65bc18a597665dc8e54424dd,,56.2,92.14,58.2,70.91,281;1;1;0,time,60,-1,4,60,0,10.82,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825893000
65bc184897665dc8e54421a8,,62.47,97.44,62.47,61.2,226;0;0;0,custom,custom,-1,0,43.41,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825800000
65bc180797665dc8e5441f3a,,66.99,97.39,66.99,72.94,335;0;0;0,time,60,-1,1,60.01,0,1.43,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825735000
65bc171c97665dc8e5441602,,54.43,91.47,54.43,65.73,192;0;0;0,custom,custom,-1,0,42.33,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825500000
65bc16dc97665dc8e54413bb,,63.99,96.99,64.79,72.9,320;1;0;1,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825436000
65bc169b97665dc8e5441132,,51.45,91.08,54.56,67,232;3;1;2,custom,custom,-1,0,54.11,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825371000
65bc165b97665dc8e5440ed5,,62.6,95.6,65.4,64.02,313;2;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825307000
65bc161797665dc8e5440c28,,60.2,93.37,62.59,67.26,301;2;0;0,time,60,-1,1,60,0,1.39,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706825239000
65ba642497665dc8e5310cbf,,60.99,92.6,63.79,67.28,305;4;2;1,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706714148000
65ba63c497665dc8e53106ee,,73.08,96.04,73.08,74.83,266;0;0;0,words,50,-1,0,43.68,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706714052000
65ba639697665dc8e5310443,,43.11,83.43,43.11,56.08,138;0;0;0,custom,custom,-1,0,38.41,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706714006000
65ba636497665dc8e5310142,,74.64,95.91,74.64,69.71,257;0;0;0,words,50,-1,0,41.32,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706713956000
65b9725c97665dc8e5289c70,,62.19,94.86,62.19,64.75,311;0;0;0,time,60,-1,3,60.01,0,21.15,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706652252000
65b971ba97665dc8e5289656,true,76.53,97.46,76.53,73.5,268;0;0;0,words,50,-1,1,42.02,0,2.06,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706652090000
65b9717597665dc8e528938f,,71.34,94.14,78.97,80.25,243;8;0;0,words,50,-1,2,40.87,0,27.57,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706652021000
65b970cf97665dc8e5288d65,true,87.03,94.2,92.47,72.85,128;5;1;0,words,25,-1,0,17.65,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706651855000
65b970b597665dc8e5288c64,,81.74,96.12,87.98,70.49,118;1;1;1,words,25,-1,3,17.32,0,4.54,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706651829000
65b9709497665dc8e5288b30,,80.2,96.9,80.2,74.29,125;0;0;0,words,25,-1,1,18.7,0,1.38,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706651796000
65b9707297665dc8e52889e1,true,85.75,98.56,88.29,86.69,135;1;0;1,words,25,-1,0,18.89,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706651762000
65b96f8c97665dc8e5288173,true,101.82,100,101.82,69.35,53;0;0;0,words,10,-1,0,6.25,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706651532000
65b96b9097665dc8e5285b23,true,70,95.22,71.8,72.87,700;2;0;2,time,120,-1,1,120.01,0,1.81,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706650512000
65b96adc97665dc8e528546f,,68.6,94.27,71.2,72.42,686;9;1;1,time,120,-1,0,120.01,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706650332000
65b969d597665dc8e5284a7f,true,69.3,94.76,70.8,70.36,693;2;0;1,time,120,-1,1,120,0,5.91,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706650069000
65b9604897665dc8e527e55f,true,82.59,97.41,83.99,79.01,413;5;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647624000
65b95ffa97665dc8e527e256,,80.39,98.06,80.39,83.3,201;0;0;0,time,30,-1,4,30,0,41.92,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647546000
65b95f2d97665dc8e527d9e5,,81.18,98.09,82.38,71.18,203;1;0;0,time,30,-1,2,30.01,0,7.67,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647341000
65b95ef997665dc8e527d78e,,65.16,92.22,67.04,68.24,415;3;0;0,custom,custom,-1,0,76.43,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647289000
65b95e9197665dc8e527d2f1,,72,91.75,77.6,76.3,180;5;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647185000
65b95e6897665dc8e527d135,,77.58,97.06,81.58,82.43,194;4;0;0,time,30,-1,3,30.01,0,24.73,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647144000
65b95e0197665dc8e527cc9a,,82,99.04,82,79.54,205;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706647041000
65b95dca97665dc8e527ca0a,,79.19,98.04,79.19,73.31,198;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706646986000
65b95da197665dc8e527c83b,,73.6,93.91,73.6,75.23,184;0;0;0,time,30,-1,1,30,0,1.72,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706646945000
65b9599697665dc8e5279a67,,70.6,93.23,72.94,72.33,121;1;0;0,words,25,-1,0,20.57,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645910000
65b9597c97665dc8e5279926,,59.67,90.17,59.67,61.09,155;0;0;0,custom,custom,-1,0,31.17,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645884000
65b9595997665dc8e5279760,,68.65,95.71,68.65,67.3,132;0;0;0,words,25,-1,0,23.07,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645849000
65b9594097665dc8e527961b,,66.44,92.2,66.44,62.82,129;0;0;0,words,25,-1,0,23.3,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645824000
65b9592697665dc8e52794eb,,62.35,93.01,62.35,52.44,130;0;0;0,words,25,-1,0,25.02,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645798000
65b9590b97665dc8e52793a2,,62.78,93.01,62.78,65.71,131;0;0;0,words,25,-1,0,25.04,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645771000
65b958ee97665dc8e5279257,,77.9,94.37,77.9,78.66,134;0;0;0,words,25,-1,1,20.64,0,1.05,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645742000
65b958cc97665dc8e5279099,,71.97,95.56,71.97,54.15,126;0;0;0,words,25,-1,0,21.01,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706645708000
65b439f911c8b786c0e8c4c1,,68.99,93.57,68.99,66.13,130;0;0;0,words,25,-1,0,22.61,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706310137000
65b439df11c8b786c0e8c405,,77.63,98.43,80.82,80.24,122;1;0;0,words,25,-1,7,18.86,0,17.23,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706310111000
65b4368211c8b786c0e8ab02,,62.06,91.07,62.06,65.02,49;0;0;0,words,10,-1,2,9.47,0,5.53,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706309250000
65b4366711c8b786c0e8aa28,,75.22,96.43,81.11,55.37,51;1;0;0,words,10,-1,5,8.14,0,6.48,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706309223000
65b4358911c8b786c0e8a341,,68.07,89.29,85.09,66.26,44;3;1;0,words,10,-1,3,7.76,0,3.61,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706309001000
65b4350c11c8b786c0e89f83,,79.23,93.02,97.34,70.49,35;1;0;1,words,10,-1,0,5.3,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706308876000
65b4346a11c8b786c0e89a79,true,94.37,100,94.37,88.76,118;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706308714000
65b4342511c8b786c0e89857,,72.59,98.13,72.59,74.43,363;0;0;0,time,60,-1,2,60,0,4.13,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706308645000
65b4335a11c8b786c0e89139,true,73.79,97.11,73.79,72.1,369;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706308442000
65b2e85211c8b786c0dafb4c,,72.2,94.29,72.2,75.15,361;0;0;0,time,60,-1,2,60,0,8.82,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706223698000
65b2e7b411c8b786c0daf622,true,69.59,96.94,69.59,74,348;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706223540000
65b2e73d11c8b786c0daf23e,,68.2,97.71,68.2,71.63,341;0;0;0,time,60,-1,9,60,0,32.67,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706223421000
65b2e6b211c8b786c0daedc2,,65.99,96.25,65.99,70.71,330;0;0;0,time,60,-1,1,60.01,0,2.02,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706223282000
65b182e311c8b786c0cbec37,,62,93.57,64.6,63.17,310;3;2;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706132195000
65b1829e11c8b786c0cbe933,,64.6,95.88,64.6,70.53,323;0;0;0,time,60,-1,3,60,0,32.53,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706132126000
65b181f211c8b786c0cbe21a,,65.59,97.92,65.59,74.8,328;0;0;0,time,60,-1,1,60.01,0,0.9,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131954000
65b181a711c8b786c0cbdf19,,64.8,96.44,64.8,69.84,324;0;0;0,time,60,-1,2,60,0,9.84,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131879000
65b1815411c8b786c0cbdbed,,63.2,95.22,63.2,74.61,316;0;0;0,time,60,-1,2,60,0,11.69,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131796000
65b1810111c8b786c0cbd87b,,62.99,97.26,62.99,74.25,315;0;0;0,time,60,-1,3,60,0,5.83,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131713000
65b17edf11c8b786c0cbc2a0,,72.99,98.13,72.99,76.5,365;0;0;0,time,60,-1,1,60.01,0,2.52,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131167000
65b17e9911c8b786c0cbbfd0,,64.09,95.11,64.09,72.46,206;0;0;0,custom,custom,-1,0,38.57,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131097000
65b17e5f11c8b786c0cbbdc3,,69.4,96.15,69.4,69.19,347;0;0;0,time,60,-1,8,60,0,31.61,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706131039000
65b17df111c8b786c0cbb95f,,54.73,93.65,54.73,65.7,290;0;0;0,custom,custom,-1,0,63.59,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130929000
65b17da711c8b786c0cbb66b,,72,96.03,72.8,69.43,360;0;0;1,time,60,-1,2,60,0,9.01,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130855000
65b17d5411c8b786c0cbb317,,74.01,98.66,74.01,73.53,145;0;0;0,custom,custom,-1,0,23.51,0,0,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130772000
65b17cc711c8b786c0cbad2d,true,73.59,97.38,74.39,75.17,368;1;0;0,time,60,-1,2,60,0,7.29,false,false,english,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130631000
65b17c6d11c8b786c0cba973,,42.52,88.59,42.52,63.51,251;0;0;0,custom,custom,-1,0,70.83,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130541000
65b17c1a11c8b786c0cba636,,64.79,97.01,64.79,71.07,324;0;0;0,time,60,-1,2,60.01,0,14.01,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130458000
65b17bae11c8b786c0cba1e6,,56.4,93.04,57.6,70.21,282;0;0;1,time,60,-1,1,60,0,0.86,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130350000
65b17b6b11c8b786c0cb9f45,,57.34,95.11,57.34,68.76,385;0;0;0,custom,custom,-1,0,80.57,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130283000
65b17b1611c8b786c0cb9b9d,,58.2,94.34,59.6,67.09,291;1;0;0,time,60,-1,22,60,0,133.42,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706130198000
65b179d711c8b786c0cb8e69,,67.19,95.53,68.99,73.68,336;2;1;0,time,60,-1,2,60.01,0,6.92,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129879000
65b1798811c8b786c0cb8b2c,,64.6,97.29,64.6,76.79,323;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129800000
65b1794911c8b786c0cb885b,,46.47,89.8,46.47,59.58,302;0;0;0,custom,custom,-1,0,77.99,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129737000
65b178ec11c8b786c0cb8444,,55.6,93.05,56.6,63.56,278;4;0;1,time,60,-1,1,60.01,1,1.87,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129644000
65b1784711c8b786c0cb7d50,,61.8,95.17,62.6,68.52,309;1;0;1,time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129479000
65b177e411c8b786c0cb789d,,30.96,87.65,30.96,39.42,207;0;0;0,custom,custom,-1,0,80.24,6,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129380000
65b1774e11c8b786c0cb71ca,,59.19,96.53,60.79,69.08,296;0;0;1,time,60,-1,4,60.01,0,20.14,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129230000
65b176c311c8b786c0cb6bad,,41.58,90,41.58,54.19,290;0;0;0,custom,custom,-1,0,83.7,3,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706129091000
65b175ae11c8b786c0cb5ea2,,64.19,95.55,64.19,68.81,321;0;0;0,time,60,-1,1,60.01,0,16.92,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706128814000
65b15e9c11c8b786c0ca2a62,,57.19,92.06,57.19,72.48,286;0;0;0,time,60,-1,1,60.01,0,2.45,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706122908000
65b15e5911c8b786c0ca265a,,59.46,94.18,59.46,69.63,364;0;0;0,custom,custom,-1,0,73.47,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706122841000
65b15e0b11c8b786c0ca21c1,,62.79,92.98,63.39,72.77,314;2;0;0,time,60,-1,2,60.01,0,32.02,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706122763000
65b1395f11c8b786c0c7ed58,,57.4,92.19,58.8,64.49,287;1;0;0,time,60,-1,1,60,0,25.22,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706113375000
65afe7b1ae13999a06517711,,61.19,93.9,61.19,66.7,306;0;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706026929000
65afe771ae13999a065172f3,,65,95.11,66,73.7,325;1;0;0,time,60,-1,4,60,0,20.53,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706026865000
65afe707ae13999a06516bab,,66.19,97.14,68.19,72.87,331;1;1;0,time,60,-1,5,60,0,16.57,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706026759000
65afe64bae13999a06515f72,,63.79,96.11,63.79,71.53,319;0;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706026571000
65afd638ae13999a06505c9c,,57.4,95.7,57.4,72.62,287;0;0;0,time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1706022456000
65af5d6fae13999a064b723e,,48.4,94.16,48.4,53.94,242;0;0;0,time,60,-1,0,60,2,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1705991535000
65ae0506908c90eb44624a59,,55.79,94.63,55.79,70.37,279;0;0;0,time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1705903366000
65ae04c7908c90eb4462484e,,57.8,95.1,57.8,74.26,289;0;0;0,time,60,-1,5,60,0,26.77,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1705903303000
65ae0455908c90eb446244c5,,53.73,96.59,53.73,63.48,85;0;0;0,custom,custom,-1,0,18.98,0,0,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1705903189000
65ae043f908c90eb44624409,,51.97,93.06,51.97,59.63,65;0;0;0,time,15,-1,7,15.01,0,25.61,false,false,english_1k,none,normal,false,false,false,6549a314c46e6fc4875bdfdf,1705903167000
