_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
655d942a0d82cb49509ccb2d||33.99|91.49|33.99|64.34|85,0,0,0|time|30|-1|1|30.01|0|0.31|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700631594000
655d94030d82cb49509cca05||31.19|89.25|31.19|67.37|78,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700631555000
655d71330d82cb49504e972b||37.2|93.4|37.2|59.51|93,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622643000
655d70f40d82cb49504e9539||44.79|95.83|46.39|69.05|112,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622580000
655d70c10d82cb49504e936b||40.79|92.86|40.79|69.91|102,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622529000
655d708f0d82cb49504e9195||44.78|98.25|44.78|67.14|112,0,0,0|time|30|-1|1|30.01|1|0.08|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622479000
655d70550d82cb49504e8faf||41.19|94.69|43.99|65.27|103,2,0,0|time|30|-1|1|30.01|0|1.18|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622421000
655d701b0d82cb49504e8dae||40.8|93.64|40.8|58.77|102,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622363000
655d6f1a0d82cb49504e85e4||39.2|90.99|39.2|70.27|98,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700622106000
655d6e820d82cb495046cb3a||37.6|93.2|37.6|61.17|94,0,0,0|time|30|-1|1|30|0|3.4|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700621954000
655d6e260d82cb495046c825||36.8|93.2|36.8|57.04|92,0,0,0|time|30|-1|1|30|1|0.88|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700621862000
655d6dd40d82cb495046c594||45.99|98.31|45.99|70.69|115,0,0,0|time|30|-1|1|30|0|0.67|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700621780000
655d6bfa0d82cb495046b64e||37.19|94.29|40.39|70.73|93,1,0,0|time|30|-1|1|30.01|0|12.4|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700621306000
655d6bb00d82cb495046b3d9||42.78|94.69|42.78|72.85|107,0,0,0|time|30|-1|2|30.01|0|1.39|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700621232000
655d6ac50d82cb49503ef6a1||45.6|95.83|45.6|72.62|114,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700620997000
655d6a6f0d82cb49503ef3ce||36.38|96|38.78|69.67|91,1,0,0|time|30|-1|1|30.01|0|1.01|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700620911000
655d6a310d82cb49503ef1f0||34.4|91.75|34.4|61.16|86,0,0,0|time|30|-1|1|30|0|4.24|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700620849000
655c12460d82cb49503e81d8||41.59|94.69|43.59|66.65|104,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700532806000
655c11e90d82cb49503e7edc||43.99|95.73|43.99|71.64|110,0,0,0|time|30|-1|1|30.01|0|0.26|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700532713000
655c11ab0d82cb49503e7ccd||42.39|94.69|42.39|71.18|106,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700532651000
655c11810d82cb49503e7b7a||31.19|87.23|31.19|63.41|78,0,0,0|time|30|-1|2|30.01|0|4.28|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700532609000
655c112f0d82cb49503e78f2||39.2|95.24|39.2|67.22|98,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700532527000
655c10ed0d82cb49503e76cc||41.59|93.69|41.59|62.99|104,0,0,0|time|30|-1|4|30.01|0|9.68|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700532461000
655c0ec50d82cb495036b144||37.18|96.94|37.18|69.46|93,0,0,0|time|30|-1|1|30.01|0|1.56|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700531909000
655c0e3d0d82cb495036acc9||36.78|95.83|36.78|60.17|92,0,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700531773000
655c0dae0d82cb495036a85a||39.59|94.29|39.59|61.86|99,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700531630000
655c0d7d0d82cb495036a6df||28.79|92.31|28.79|63.39|72,0,0,0|time|30|-1|1|30.01|0|2.96|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700531581000
655c0d4c0d82cb495036a560||27.19|90.63|37.58|62.69|68,4,0,0|time|30|-1|1|30.01|0|2.86|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700531532000
655ad167fc0647e20850392e||43.59|100|43.59|72.04|109,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700450663000
655ad0b5fc0647e208503403||40.38|95.41|42.78|64.14|101,2,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700450485000
655ad00efc0647e208502e9b||40.8|97.22|42.8|70.78|102,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1700450318000
6552d83127c5c14c2c1171a1||33.19|94.62|36.39|65.32|83,2,0,0|time|30|-1|0|30.01|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699928113000
